latitude,longitude,sid,title,chart_title,type
38.77225,-123.07492,x_43,"Yorti Creek Recreational Area, Lake Sonoma",Yorti Creek,launch
38.71494,-123.01834,x_44,Lake Sonoma,,launch
38.70769,-123.01858,x_45,Lake Sonoma Marina,,launch
38.80892,-123.00699,x_46,Cloverdale,,launch
38.71169,-122.89593,x_47,Geyserville,,launch
38.659321,-122.83303,x_48,"Healdsburg, Alexander Valley Campground",Alexander Valley Campground,launch
38.60440,-122.85960,x_49,"Healdsburg, Veterans Memorial Beach",Veterans Memorial Beach,launch
38.50008,-122.89995,x_50,"Forestville, Steelhead Beach",Steelhead Beach,launch
38.50007,-122.99809,x_51,"Guerneville, Johnson's Beach",Johnson's Beach,launch
38.46681,-123.00986,x_52,Monte Rio Beach,,launch
38.46357,-123.05117,x_53,"Casini Ranch Campground, Duncans Mills",Casini Ranch Campground,launch
38.44079,-123.12522,x_54,"Goat Rock, Jenner",Goat Rock,launch
38.4516,-122.6597,x_55,"Spring Lake County Park, Santa Rosa",Spring Lake Park,launch
38.4852,-122.7171,x_56,"Fountaingrove Lake, Nagasawa Community Park",Nagasawa Park,launch
38.31345,-123.0476,x_57,"Bodega Bay, Doran Beach and Campground",Doran Beach,launch
38.32299,-123.054922,x_58,Westside Regional Park Campground in Bodega Harbor.,Westside Regional,launch
38.30502,-123.05717,x_59,"Bodega Bay, Campbell Cove",Campbell Cove,launch
38.23169,-122.61465,x_60,Petaluma Municipal Marina,Petaluma Marina,launch
38.23433,-122.6396,x_61,Petaluma River Turning Basin,Petaluma Turning Basin,launch
38.19756,-122.54751,x_62,Gilardi's Lakeville Marina,Gilardi's Marina,launch
38.11416,-122.50623,x_63,Black Point Boat Launch,Black Point,launch
38.1275,-122.47143,x_64,Sears Point Boat Launch,Sears Point,launch
38.15608,-122.40622,x_65,Sonoma Creek at the Hwy 37 Bridge,Sonoma Creek,launch
38.13599,-122.34426,x_66,Cullinan Ranch,,launch
38.4834,-122.3576,x_67,Lake Hennessey,,launch
38.201867,-122.304567,x_68,"Green Island Road, American Canyon",Green Island Road,launch
38.226111,-122.307833,x_69,Cuttings Wharf,,launch
38.286972,-122.284333,x_70,"Riverside Dr, Napa",Riverside Dr,launch
38.297511,-122.283452,x_71,Napa Dowtown Dock,,destination
38.328056,-122.283306,x_72,"Trancas Crossing Park, Napa",Trancas Crossing Park,launch
38.20637,-122.37544,x_73,Hudeman Slough,,launch
38.265564,-122.283719,x_74,"Kennedy Park, Napa",Kennedy Park,launch
37.833628,-122.474356,x_75,"Horseshoe Cove, Presidio Yacht Club",Presidio Yacht Club,launch
37.833576,-122.477491,x_76,"Horseshoe Cove, gravel ramp",Horseshoe Cove,launch
37.854467,-122.437183,x_77,"Angel Island, Perles Beach",Perles Beach,destination
37.855333,-122.427983,x_78,"Angel Island, Pallet Beach",Pallet Beach,destination
37.855667,-122.426094,x_79,"Angel Island, Casey Walker Memorial Bench",Casey Walker Bench,destination
37.85305,-122.419867,x_80,"Angel Island, Broken Windmill Beach",Broken Windmill Beach,destination
37.859217,-122.4209,x_81,"Angel Island, Quarry Beach",Quarry Beach,destination
37.863666,-122.421616,x_82,"Angel Island, East Garrison",East Garrison,destination
37.85921,-122.57632,x_83,Muir Beach,,destination
37.878633,-122.613350,x_84,"Mill Valley, Lone Tree Beach",Lone Tree Beach,destination
37.90457,-122.68614,x_85,Bolinas,,launch
37.86165,-122.48799,x_86,Dunphy Park,,launch
37.86379,-122.48937,x_87,Schoonmaker Marina,Schoonmaker,launch
37.894157,-122.45742,x_88,Paradise Beach,,launch
37.94144,-122.48236,x_90,San Quentin Beach,,launch
37.94266,-122.5017,x_91,"Corte Madera Creek, Windsurfer Beach",Corte Madera Creek,launch
37.972729,-122.48419,x_92,"San Rafael, Loch Lomond Marina",Loch Lomond,launch
38.00378,-122.46731,x_93,"San Rafael, Bull Head Flat",Bull Head Flat,launch
38.00047,-122.46102,x_94,"San Rafael, China Camp State Park",China Camp SP,launch
37.9922,-122.45189,x_95,"McNears Beach, Marin County Park",McNears Beach,launch
37.861284,-122.486152,x_96,"Foot of Locust, Sausalito",Foot of Locust,launch
37.968900,-122.518222,x_97,"San Rafael Yacht Club, San Rafael",San Rafael Yacht Club,launch
37.968608,-122.512813,x_98,101 Surf Sports (San Rafael),101 Surf Sports,launch
38.01815,-122.52293,x_99,"San Rafael, John McInnis County Park",John McInnis Park,launch
38.015937,-122.503349,x_100,"Buck's Landing, San Rafael",Buck's Landing,launch
38.10979,-122.86512,x_101,"Tomales Bay, Chicken Ranch Beach",Chicken Ranch,launch
38.19984,-122.92163,x_102,"Tomales Bay, Nick's Cove",Nick's Cove,launch
38.249926,-122.966881,x_103,Dillon Beach,,launch
38.2319,-122.9682,x_104,Lawson's Landing,,launch
38.14092,-122.87395,x_105,"Tomales Bay, Marconi Cove",Marconi Cove,launch
38.13241,-122.8932,x_106,"Tomales Bay, Heart's Desire Beach",Heart's Desire,launch
38.08278,-122.93283,x_107,"Drakes Estero, (formerly Johnson's Oyster Farm)",Drakes Estero,launch
38.0252,-122.8834,x_108,"Drakes Bay, Limantour Beach",Limantour Beach,launch
38.026826,-122.96133,x_109,"Drakes Bay, Drakes Beach",Drakes Beach,launch
38.30953,-122.93593,x_110,Estero Americano,,launch
37.80646,-122.45131,x_111,"San Francisco, Crissy Field",Crissy Field,launch
37.806594,-122.442302,x_112,San Francisco Marina- East End,SF Marina East End,launch
37.80757,-122.42215,x_113,"San Francisco, Aquatic Park",Aquatic Park,launch
37.808682,-122.409051,x_114,"San Francisco, Pier 39",Pier 39,launch
37.83226,-122.37314,x_115,"Treasure Island, North Ramp",North Ramp,launch
37.771237,-122.386153,x_116,"San Francisco, Pier 52 Boat Launch",Pier 52,launch
37.7468,-122.38867,x_117,"San Francisco, Islais Creek",Islais Creek,launch
37.73509,-122.37506,x_118,"San Francisco, India Basin Shoreline Park",India Basin,launch
37.70901,-122.38204,x_119,"Candlestick Point State Recreation Area, San Francisco",Candlestick Pt,launch
37.673167,-122.381167,x_120,Brisbane Marina,,launch
37.66399,-122.38348,x_121,Oyster Point Park in the Oyster Point Marina,Oyster Point Park,launch
37.58995,-122.32521,x_122,Coyote Point Beach,Coyote Pt Beach,launch
37.59086,-122.31839,x_123,Coyote Point Marina,Coyote Pt Marina,launch
37.5715,-122.27874,x_124,"East 3rd Avenue (AKA Baywinds Park), Foster City",Baywinds Park,launch
37.56415,-122.24935,x_125,"Foster City, Beaches on the Bay",Beaches on the Bay,launch
37.575806,-122.300417,x_126,"Seal Point Park, San Mateo",Seal Pt Park,launch
37.575028,-122.305778,x_127,Ryder Park,,launch
37.55568,-122.25972,x_128,Foster City Lagoon,,launch
37.52867,-122.25852,x_129,Redwood Shores Lagoon,,launch
37.50237,-122.21461,x_130,Redwood City Municipal Marina,Municipal Marina,launch
37.51628,-122.20303,x_131,Corkscrew Slough/Westpoint Slough Entrance,Corkscrew Slough West,launch
37.509066,-122.21113,x_132,Redwood Creek off Herkner Rd.,Redwood Creek,launch
37.45751,-122.10116,x_134,Palo Alto Baylands Launch Ramp,Baylands Ramp,launch
37.489889,-122.177611,x_135,Westpoint Slough - Bedwell Bayfront Park,Westpoint Slough,launch
37.96331,-122.41984,x_136,Pt. San Pablo Yacht Harbor,Point SPYH,launch
37.92638,-122.39218,x_137,"Richmond, Western Drive Pocket Beach",Pocket Beach,launch
37.92068,-122.3865,x_138,"Richmond, Keller Beach",Keller Beach,destination
37.941628,-122.410689,x_139,"Point Molate Beach Park, Richmond",Point Molate Park,launch
37.90959,-122.38775,x_140,"Richmond, Ferry Point",Ferry Pt,launch
37.924737,-122.375887,x_141,"Richmond, Boat Ramp Street",Boat Ramp Street,launch
37.9135,-122.35433,x_142,Richmond Municipal Marina,Richmond Marina,launch
37.91421,-122.34758,x_143,"Richmond, Marina Bay Park & Rosie the Riveter WWII National Memorial",Marina Bay Park,launch
37.90767,-122.35027,x_144,"Richmond, Vincent Park-South",Vincent Park S,launch
37.90787,-122.35187,x_145,"Richmond, Vincent Park-West",Vincent Park W,launch
37.90766,-122.34466,x_146,"Shimada Park, Richmond",Shimada Park,launch
37.89896,-122.3253,x_147,Point Isabel Regional Shoreline,Point Isabel,launch
37.88815,-122.31611,x_148,Albany Beach,,launch
37.877361,-122.310056,x_149,Tom Bates Regional Sports Complex,Tom Bates Sports,launch
37.868611,-122.3175,x_150,Berkeley Marina Launch Ramp,Berkeley Marina Ramp,launch
37.845944,-122.300278,x_151,"Point Emery, Emeryville",Point Emery,launch
37.863,-122.31226,x_152,Berkeley South Sailing Basin,South Sailing Basin,launch
37.83834,-122.31307,x_153,Emeryville Marina,,launch
37.80153,-122.32442,x_154,Oakland Middle Harbor Shoreline Park,Middle Harbor Park S,launch
37.79413,-122.27628,x_155,"California Canoe and Kayak, Oakland",C.C.K.,launch
37.79437,-122.27768,x_156,"Jack London Square Public Dock, Oakland",Jack London Sq,launch
37.79047,-122.26601,x_157,Estuary Park (formerly JLAC),Estuary Park,launch
37.806715,-122.322314,x_158,Middle Harbor Park,Middle Harbor Park N,launch
37.761392,-122.223161,x_159,Tidewater Boating Center,,launch
37.743969,-122.206333,x_160,Arrowhead Marsh Kayak Launch at Elmhurst Creek and Damon Slough,Arrowhead Marsh,launch
37.741583,-122.215972,x_161,"Shoreline Center, MLK Jr. Regional Shoreline",Shoreline Center,launch
37.77822,-122.25145,x_162,Grand Street Boat Ramp,Grand Street Ramp,launch
37.766186,-122.271738,x_163,Robert Crown Memorial State Beach,Robert Crown Beach,launch
37.76947,-122.29073,x_164,"Alameda, Encinal Boat Ramp",Encinal Ramp,launch
37.76311,-122.27285,x_165,Robert Crown Memorial State Beach (Crown Beach),Crown Beach,launch
37.73899,-122.21392,x_166,"Doolittle Drive, Airport Channel Launch Ramp",Airport Channel Ramp,launch
37.69547,-122.18763,x_167,San Leandro Marina,,launch
37.67209,-122.15964,x_168,San Lorenzo Creek,,launch
37.61874,-122.124028,x_169,Eden Landing Ecological Reserve,Eden Landing,launch
37.51111,-122.11071,x_170,Dumbarton Bridge East Fishing Pier,Dumbarton Bridge E. Pier,launch
37.52877,-122.06328,x_171,Newark Slough,,launch
37.528611,-122.062944,x_172,Jarvis Landing in Newark Slough,Jarvis Landing,launch
37.58628,-121.70362,x_173,"Livermore, Lake Del Valle",Lake Del Valle,launch
38.01287,-122.29538,x_174,"Pinole, Bay Front Park",Bay Front Park,launch
38.096571,-122.25723,x_175,"Vallejo, formerly Brinkman's Marina",Brinkman's Marina,launch
38.06812,-122.23122,x_176,"Vallejo, California Maritime Academy",California Maritime Academy,launch
38.0621,-122.17904,x_177,"Benicia, Matthew Turner Shipyard Park",Matthew Turner Shipyard,launch
38.05813,-122.17441,x_178,"Benicia, West 9th Street boat ramp",West 9th St Ramp,launch
38.04418,-122.16269,x_179,"Benicia, First Street",First St,launch
38.04468,-122.1535,x_180,Benicia Marina,,launch
38.05387,-122.20192,x_181,Carquinez Strait Regional Shoreline (Eckley Pier),Eckley Pier,launch
38.04777,-122.18341,x_182,Port Costa,,launch
38.02592,-122.13734,x_183,Martinez Marina,,launch
38.18836,-121.97616,x_184,Belden's Landing,,launch
38.23289,-122.03868,x_185,Suisun City Public Boat Ramp,Suisun City Boat Ramp,launch
38.23862,-122.039185,x_186,Downtown Suisun City,,launch
38.035623,-121.882983,x_187,Pittsburg Marina,,launch
38.018906,-121.818153,x_188,Antioch Marina,,launch
38.017236,-121.802911,x_189,Antioch Historical Ramp,Antioch Ramp,launch
38.0563,-121.78569,x_190,"Sherman Island, Sacramento County Regional Park",Sherman Island,launch
38.25100,-121.50656,x_191,Delta Meadows State Park,Delta Meadows SP,launch
38.26586,-121.44057,x_192,Cosumnes River Preserve,,launch
39.036668,-120.12169,x_193,"Lake Tahoe, Meeks Bay",Meeks Bay,launch
38.94331,-120.06898,x_194,"Lake Tahoe, Baldwin Beach",Baldwin Beach,launch
37.59676,-122.50513,x_195,"Pacifica, Linda Mar Beach",Linda Mar Beach,launch
37.5242,-122.51777,x_196,Fitzgerald Marine Reserve,Fitzgerald Reserve,launch
37.49566,-122.49509,x_197,Pillar Point Portage,,launch
37.502071,-122.492706,x_198,"Pillar Point Harbor, far west end",Pillar Pt Harbor W,launch
37.502955,-122.478059,x_199,Half Moon Bay Marina/Pillar Point Harbor,Half Moon Bay Marina,launch
37.495830,-122.462784,x_200,"Half Moon Bay, Miramar Beach",Miramar Beach,launch
37.18269,-122.39257,x_201,Pigeon Point Lighthouse,Pigeon Pt Lighthouse,launch
37.14582,-122.34689,x_202,"Franklin Point, Whitehouse Creek Beach",Franklin Pt,launch
37.02455,-122.21644,x_203,Davenport Landing,,launch
36.963875,-122.001098,x_204,Santa Cruz Harbor Launch Ramp,Santa Cruz Harbor,launch
37.29661,-122.0789,x_205,Stevens Creek Reservoir,,launch
37.11090,-122.06500,x_206,Loch Lomond Reservoir,,launch
36.83989,-121.74362,x_207,"Elkhorn Slough, Kirby Park",Elkhorn Slough,launch
36.81248,-121.78695,x_208,Moss Landing Harbor,Moss Landing,launch
36.60134,-121.88758,x_209,Monterey Bay Kayaks,,launch
36.604304,-121.869911,x_210,Monterey Bay State Beach,,launch
36.62493,-121.91632,x_211,"Pacific Grove, Lovers Point",Lovers Pt,launch
36.63533,-121.92673,x_212,"Pacific Grove, Coral Street Beach",Coral St Beach,launch
36.56595,-121.94181,x_213,"Carmel, Stillwater Cove",Stillwater Cove,launch
36.52268,-121.928,x_214,"Carmel, Monastery Beach",Monastery Beach,launch
36.52026,-121.94051,x_215,"Point Lobos State Reserve, Whalers Cove",Point Lobos Reserve,launch
36.48127,-121.93829,x_216,Malpaso Creek,,launch
36.28082,-121.85906,x_217,Andrew Molera State Park,Andrew Molera SP,launch
36.23799,-121.81617,x_218,Pfeiffer Beach,,launch
36.419044,-121.913424,x_219,Garapata State Beach,,launch
36.00181,-121.50529,x_220,Mill Creek,,launch
35.64317,-121.18853,x_221,"San Simeon, Hearst State Memorial Beach",Hearst State Beach,launch
39.30330,-123.80464,x_222,"Mendocino, Beach",,destination
38.03573,-122.92655,x_223,Mouth of Drake's Estero,,destination
38.17384,-122.92347,x_224,Tomales Beach,,destination
38.16240,-122.91568,x_225,Marshall Beach,,destination
37.82679,-122.49016,x_226,Kirby Cove,,destination
37.81546,-122.52933,x_228,Point Bonita Arch,,destination
37.82494,-122.53436,x_231,Rodeo Cove (South End),Rodeo Cove S.,destination
37.92986,-122.43114,x_232,Red Rock Island,Red Rock,destination
37.96790,-122.39694,x_233,Riviera de Garbage,,destination
37.85984,-122.44377,x_234,"Angel Island, West Garrison",West Garrison,destination
37.86248,-122.44048,x_235,"Angel Island, Kayak Camp",Kayak Camp,destination
37.86663,-122.43551,x_236,"Angel Island, Ayala Cove",Ayala Cove,destination
37.87034,-122.42649,x_237,"Angel Island, China Cove",China Cove,destination
37.8728,-122.45637,x_238,"Sam's Anchor Cafe, Tiburon",Sam's Cafe,destination
38.06841,-122.2139,x_239,Glen Cove Marina,Glen Cove,destination
37.79767,-122.39446,x_240,"San Francisco, Pier 1.5",Pier 1.5,destination
37.763598,-122.387044,x_241,"San Francisco, Crane Cove Park",Crane Cove,destination
37.771778,-122.397028,x_242,Mission Creek Kayak Launch Dock,Mission Creek Launch,launch
37.781861,-122.387639,x_243,South Beach Harbor (AKA Pier 40),South Beach Harbor,launch
37.49441,-122.49769,x_244,Pillar Point Reef,,destination
37.8366,-122.47155,x_245,Yellow Bluff,,destination
38.95416,-120.10065,x_246,"Lake Tahoe, Fannette Island, Emerald Bay",Fannette Island,destination
37.761575,-122.422758,x_247,The Women's Building (monthly BASK General Meetings),,meeting
38.068224,-122.20742,x_248,Glen Cove Waterfront Park in Vallejo,Glen Cove Park,launch
36.967591,-122.003554,x_249,"Santa Cruz harbor kayak launch, F",Kayak Launch F,launch
37.762635,-122.426341,x_250,Mission High Parking Lot,,meeting
37.764925,-122.419904,x_251,16th St. Mission BART Station,,meeting
38.299726,-122.284055,x_253,Jim Hench Memorial Kayak Launch,Jim Hench Launch,launch
36.964801,-122.00333,x_254,Santa Cruz Harbor Kayak Launch A,Kayak Launch A,launch
37.511719,-122.195091,x_255,"Westpoint Marina, Redwood City",Westpoint Marina,launch
37.806458,-122.447484,x_258,San Francisco Marina - West End,SF Marina West End,launch
37.791946,-122.483926,x_259,Baker Beach,,launch
38.068692,-122.184206,x_260,Benicia State Recreation Area,Benicia Recreation,launch
37.787877,-122.49165,x_264,"China Beach, San Francisco",China Beach,launch
37.079975,-122.265437,x_265,Greyhound Rock County Park,Greyhound Rock Park,launch
37.096756,-122.280334,x_266,Waddell Creek State Beach,Waddell Creek Beach,launch
37.940828,-119.019967,x_267,"Mono Lake, Navy Beach",Mono Lake,launch
38.047384,-122.12818,x_268,Benicia/Martinez Bridge,,launch
38.003076,-119.037133,x_269,Paoha Island in Mono Lake,Paoha Island,launch
38.233803,-122.632755,x_270,"River Heritage Center, Petaluma",River Heritage,destination
38.139777,-121.694913,x_271,"Sandy Beach Park, Rio Vista",Sandy Beach Park,launch
38.154568,-121.690053,x_272,Rio Vista Municipal Boat Launch,Rio Vista Launch,launch
38.492974,-122.028509,x_273,Lake Solano County Park and Campground,Lake Solano Park,launch
38.115386,-121.688712,x_274,Brannan Island State Recreation Area,Brannan Island Recreation,launch
38.062864,-122.816921,x_275,Whitehouse Pool Park,,launch
38.226183,-122.916469,x_276,Keys Creek Fishing Access,Keys Creek Access,launch
37.832085,-122.539332,x_277,"Rodeo Beach, Marin Headlands",Marin Headlands,launch
37.879792,-122.523314,x_278,"Dipsea Cafe, Mill Valley",Dipsea Cafe,destination
37.895198,-122.49023,x_279,"Blackies Pasture, Tiburon",Blackies Pasture,launch
38.298406,-122.283382,x_280,"3rd Street Bridge Beach, Napa",3rd St Bridge Beach,destination
37.888713,-122.512806,x_281,"Strawberry Cove Park, Strawberry",Strawberry Cove Park,launch
37.199835,-121.98625,x_282,"Lexington Reservoir, Los Gatos",Lexington Reservoir,launch
37.898324,-122.357308,x_283,Brooks Island Regional Preserve,Brooks Island Preserve,destination
38.109038,-121.499541,x_284,Tower Park Marina,,launch
38.228245,-121.490934,x_285,New Hope Marina/ Wimpys Marina,New Hope Marina,launch
38.026848,-121.612749,x_286,Sugar Barge Resort,,launch
37.813178,-122.369664,x_287,"Treasure Island, Clipper Cove Beach",Clipper Cove Beach,destination
37.662551,-122.374966,x_288,"Oyster Point Marina, Launch Ramp",Oyster Pt Marina,launch
37.699884,-122.190956,x_289,"San Leandro Marina, informal ramp beside El Torito",San Leandro Marina,launch
38.598199,-121.506668,x_290,"Tiscornia Park, American River Parkway",Tiscornia Park,launch
38.600581,-121.509128,x_291,"Discovery Park, Sacramento River",Discovery Park,launch
38.559819,-121.404589,x_292,"Howe River Access, American River Parkway",Howe River Access,launch
38.565584,-121.384779,x_293,"Watt Avenue Access, American River Parkway",Watt Ave Access,launch
38.63049,-121.289051,x_294,"San Juan Rapids at Rossmoor Bar, American River Parkway",San Juan Rapids,destination
38.636379,-121.26394,x_295,"Upper Sunrise Put-in, American River Parkway",Upper Sunrise,launch
38.632233,-121.270598,x_296,"Lower Sunrise Put-In, American River Parkway",Lower Sunrise,launch
38.595361,-121.331212,x_297,"Riverbend Park, American River Parkway, Sacramento",Riverbend Park,launch
38.634738,-121.217005,x_298,"Nimbus Flat, Lake Natoma",Nimbus Flat,launch
38.648832,-121.189788,x_299,"Willow Creek, Lake Natoma",Willow Creek,launch
39.239328,-121.260195,x_301,"Englebright Lake, Joe Miller Launch Ramp",Englebright Lake,launch
38.935905,-121.023869,x_302,"Lake Clementine, near Auburn",Lake Clementine,launch
38.634192,-121.233824,x_303,"Sailor Bar Park, American River Parkway, Fair Oaks",Sailor Bar Park,launch
37.502321,-122.477474,x_304,Pillar Point Harbor Launch Ramp,Pillar Pt Harbor E,launch
37.502799,-122.490898,x_305,"Half Moon Bay Yacht Club, Pillar Point Harbor",Half Moon Bay Yacht Club,launch
37.225961,-122.409718,x_306,Bean Hollow State Beach,,launch
37.754638,-122.383649,x_307,Warm Water Cove,,launch
37.73886,-122.37379,x_308,"San Francisco, Heron's Head Park",Heron's Head Park,launch
37.50012,-122.223455,x_311,"Blu Harbor Marina, Redwood City",Blu Harbor Marina,launch
37.47628,-122.122,x_312,Cooley Landing Park,,launch
37.89746,-122.641298,x_313,Stinson Beach,,launch
36.968632,-121.903601,x_314,"Rio del Mar Beach, Aptos",Rio del Mar Beach,launch
37.818088,-122.366178,x_315,"Treasure Island ramp, south end in Clipper Cove",Treasure Island Ramp,launch
38.226858,-121.491187,x_316,Wimpy's,,launch
38.024004,-121.804602,x_317,Shipwreck Beach,,destination
38.478422,-121.542278,x_318,"Garcia Bend City Park, Sacramento",Garcia Bend Park,launch
37.976432,-121.374929,x_319,Buckley Cove Park Launch Ramp,Buckley Cove Ramp,launch
39.426666,-123.798586,x_320,"Basin Street Boat Launch, Noyo Harbor",Basin Street Boat Launch,launch
37.831576,-121.311555,x_321,Dos Reis Park and Campground,Dos Reis Park,launch
37.786932,-121.306843,x_322,Mossdale Crossing Regional Park,Mossdale Crossing Regional,launch
37.952703,-121.306539,x_323,Morelli Park and Launch Ramp,Morelli Ramp,launch
38.033978,-121.621392,x_324,Russo's landing,,launch
38.011902,-121.639846,x_326,Sunset Harbor Marina,,launch
38.0356,-121.624396,x_327,"Piper Point Marina, Bethel Island",Piper Pt Marina,launch
37.905665,-121.587137,x_328,"Discovery Bay Marina, Discovery Bay",Discovery Bay Marina,launch
37.837568,-121.603613,x_329,Lazy M Marina,,launch
37.938872,-121.611773,x_330,Orwood Resort,,destination
37.819064,-121.460388,x_331,"Tracy Oasis Marina, Tracy",Tracy Oasis Marina,launch
38.127039,-121.580076,x_332,B & W Resort,B W Resort,launch
38.097911,-121.568711,x_333,Korth's Pirates Lair Marina,Korth's Pirates Lair,launch
38.10544,-121.570811,x_334,Lighthouse Marina,,launch
38.564597,-121.517848,x_335,Miller Park Launch Ramp,Miller Park Ramp,launch
38.384252,-121.520153,x_336,Clarksburg Launch Ramp,Clarksburg Ramp,launch
37.97972,-121.474012,x_337,Tiki Lagoon Resort and Marina,Tiki Lagoon Marina,launch
37.982374,-121.472989,x_338,Turner Cut Resort,,launch
37.994597,-121.418926,x_339,Windmill Cove Resort and Marina,Windmill Cove Marina,launch
38.046509,-121.418121,x_340,Paradise Point Marina,Paradise Pt Marina,launch
38.214077,-121.605888,x_341,Hogback Island Access,,launch
37.5532,-122.1576,x_342,"Wreck of the USS Thompson (""South Bay Wreck"")",USS Thompson Wreck,destination
38.3172396,-123.0703069,x_343,Horseshoe Cove (Bodega Head),,nogo
38.2401107,-122.995357,x_344,Tomales Point Seal pupping,,nogo
38.2310954,-122.9947117,x_345,Bird Rock,,nogo
38.2248164,-122.9737842,x_346,South Blue Gum Beach,,nogo
38.1979895,-122.93439,x_347,Hog and Duck (aka piglet) Islands,,nogo
38.1874766,-122.9319398,x_348,Pelican Point,,nogo
38.1201132,-122.9613973,x_349,Point Reyes Beach,,nogo
38.0854217,-122.9343779,x_350,Drakes Estero and Limantour Estero,,nogo
38.0338562,-122.9393147,x_351,West end of Drake's Beach,,nogo
38.0321302,-122.9265121,x_352,Limantour Spit,,nogo
37.9994147,-122.8291204,x_353,Point Resistance Rock,,nogo
37.9962825,-122.9780251,x_354,Chimney Rock Fish Dock,,nogo
37.9961272,-123.0153557,x_355,Point Reyes Headland,,nogo
37.9956949,-123.0209296,x_356,Point Reyes Light,,nogo
37.9665487,-122.4733259,x_357,Marin Islands,,nogo
37.9631076,-122.4348303,x_358,West Brother,,nogo
37.9636658,-122.433119,x_359,East Brother,,nogo
37.948495,-122.7854582,x_360,Stormy Stack,,nogo
37.9412462,-122.4842355,x_361,San Quintin,,nogo
37.9330644,-122.4178996,x_362,Castro Rocks,,nogo
37.9363878,-122.4134705,x_363,Castro point pier ruins,,nogo
37.9342123,-122.6962404,x_364,Bolinas Lagoon,,nogo
37.9037961,-122.39171,x_365,Brooks Island,,nogo
37.8954902,-122.490562,x_366,Richardson Bay,,nogo
37.8329596,-122.4773098,x_367,Coast guard dock,,nogo
37.8326511,-122.5266279,x_368,Rodeo Lagoon and inlet,,nogo
37.8291807,-122.4245653,x_369,Alcatraz,,nogo
37.8252217,-122.5366093,x_370,Bird Rock,,nogo
37.8253016,-122.4787631,x_371,Golden Gate Bridge,,nogo
37.8227589,-122.5241635,x_372,Bonita Cove,,nogo
37.8093897,-122.4701011,x_373,Crissy Field,,nogo
37.8135647,-122.3592085,x_374,Yerba Buena Coast Guard Station,,nogo
37.8061554,-122.454655,x_375,Crissy Field Wildlife,,nogo
37.7961366,-123.1180493,x_376,Farallon Islands,,nogo
37.7912789,-122.3858867,x_377,Bay Bridge,,nogo
37.7276852,-122.2501373,x_378,Oakland Airport,,nogo
37.579,-122.518,x_379,Egg Rock,,nogo
37.5675795,-122.1247517,x_380,Don Edwards Wildlife Reserve,,nogo
37.5426914,-122.2224411,x_381,Bair Island,,nogo
37.4933072,-122.0413271,x_383,Mowry Slough,,nogo
37.4616931,-121.9660761,x_384,Mallard Slough aka Coyote Creek,,nogo
37.4733454,-121.9645007,x_385,Don Edwards,,nogo
37.1230522,-122.3389354,x_386,Año Nuevo,,nogo
37.1106276,-122.3391265,x_387,Año Nuevo Island,,nogo
36.9535143,-122.0801994,x_388,Wilder Beach,,nogo
36.6224671,-121.9036294,x_389,Hopkins Marine Station,,nogo
36.8425705,-121.7413781,x_390,Elkhorn Slough East side,,nogo
36.823353,-121.7737519,x_391,Moss Landing Wildlife Area,,nogo
37.98502,-122.81146,x_392,Miller's Rocks,,nogo
38.005445,-122.462317,x_393,Rat Rock,,nogo
36.9637766,-122.0151881,x_394,Santa Cruz swim zone,,nogo
36.9604846,-122.0248333,x_395,Cowell Beach SUP launch,,nogo
36.9621306,-122.0222584,x_396,Santa Cruz Wharf,,nogo
36.9721125,-121.9492323,x_397,Capitola Beach,,nogo
36.7474388,-121.8032675,x_398,Salinas River Wildlife Refuge,,nogo
36.5267076,-121.931898,x_399,Point Lobos,,nogo
37.930633,-122.4012033,x_400,Richmond Long Wharf,,nogo
37.9537824,-122.4191738,x_401,Point Molate to Point Orient,,nogo
37.491389,-122.508333,x_402,Mavericks,,destination
